,id,price,owner,collectionName,collectionTitle,img,title,propertyCategory,creators,attributes,properties,tokenDelegateValid,rarity,version,origin_attributes,Background,Body,Face,Costume,Face Gear,Glasses,Headgear
2221,CBvzVBftHSjv3V1HUDqkswKAd5tv5JjaWZa2x8Tvhrgt,5.45,28hu8Cx6XHffkRptMbcCmwzDCJvsW8NZvGb466cw7vjF,magnum_ai,Magnum AI,https://www.arweave.net/z1seVoInOz_mA6wkkHRxzZxTVlNX4q-L8AFeUpzvTDg?ext=png,Magnum #679,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Scouter Eye'}, {'trait_type': 'Headgear', 'value': 'Army Helmet Card'}]","{'files': [{'uri': 'https://www.arweave.net/z1seVoInOz_mA6wkkHRxzZxTVlNX4q-L8AFeUpzvTDg?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Scouter Eye'}, {'trait_type': 'Headgear', 'value': 'Army Helmet Card'}]",ArcadeBricks,HumanSkin,Face,RedLumberjack,OrangeGoatee,ScouterEye,ArmyHelmetCard
2222,4azaRDCDECsu9t1MwcE41w4y9X4BXGqXJ448U9ma9biK,5.49,BwbkhwTMksmXUwVUmPc5s6cgsJNBbHkGAjRi4R21Yjob,magnum_ai,Magnum AI,https://www.arweave.net/bHnFOslELyvTAT2hrjJNk7WRzWMNnDrSl5wQJkKcyfk?ext=png,Magnum #1133,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Desert'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Workout Hoodie'}, {'trait_type': 'Face Gear', 'value': 'French Mustache'}, {'trait_type': 'Glasses', 'value': 'Scouter Eye'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]","{'files': [{'uri': 'https://www.arweave.net/bHnFOslELyvTAT2hrjJNk7WRzWMNnDrSl5wQJkKcyfk?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Retro Desert'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Workout Hoodie'}, {'trait_type': 'Face Gear', 'value': 'French Mustache'}, {'trait_type': 'Glasses', 'value': 'Scouter Eye'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]",RetroDesert,Zombie,Face,WorkoutHoodie,FrenchMustache,ScouterEye,RedMohawk
2223,ByZQFx3DvfnGd7gKdBVs4r53BzYzSyEAPfdyxmeY7NeA,5.5,3jePz6EH9pZbri9Dsq58JQDkvmCGTsyP8NtRPeQbvzYD,magnum_ai,Magnum AI,https://www.arweave.net/Wlg_PomyWFy9s9xywianZDbCVwNWA2ENdkKWfcqudaY?ext=png,Magnum #411,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'No Signal'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'B Mask'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Half Mini Man'}]","{'files': [{'uri': 'https://www.arweave.net/Wlg_PomyWFy9s9xywianZDbCVwNWA2ENdkKWfcqudaY?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'No Signal'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'B Mask'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Half Mini Man'}]",NoSignal,Golem,Face,PharaohTop,BMask,NoGlasses,HalfMiniMan
2224,6CgNTtpttzWjxHNpWBMYyLjzDTvrAgBmHwD7EVJYS2Sw,5.5,CWEaSMvSsiE5Krw1WkfsdoHpHUtXgz8RTZJfd4a8c3Zm,magnum_ai,Magnum AI,https://www.arweave.net/W-9zzyEccIQ2khnemdXLisTpTWHqkEMof7V8iMc3_UE?ext=png,Magnum #614,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Kevlar'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/W-9zzyEccIQ2khnemdXLisTpTWHqkEMof7V8iMc3_UE?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Kevlar'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",BronzeFade,HumanSkin,Face,Kevlar,NoFaceGear,NoGlasses,NoHeadgear
2225,FiBZqWLtiVUy8mpjAAB3zPiwDUt7PgkWLnwP5DVxuNXJ,5.5,73W3N6vC2rQMzZXmDvwHTb8FAuz1dcA21h6ugxzpoNdD,magnum_ai,Magnum AI,https://www.arweave.net/w3ggqZzP9Z_l02VJ39AAIjPwMMm8_ZGIK3NJ2yMjA6I?ext=png,Magnum #3695,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Angry Cyborg'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Brown Afro'}]","{'files': [{'uri': 'https://www.arweave.net/w3ggqZzP9Z_l02VJ39AAIjPwMMm8_ZGIK3NJ2yMjA6I?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Angry Cyborg'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Brown Afro'}]",SunsetPink,Yakuza,Face,NoCostume,AngryCyborg,NoGlasses,BrownAfro
2226,FxEVBjAPUQcEfFmqLmZABhKaEECB1w4MG9GgAQXG4jsq,5.5,ATAH2oBTdzUw2MTsNW2rU2bKSczCzVC3BKjo1CdZaaBY,magnum_ai,Magnum AI,https://www.arweave.net/_Uh8FsIAYBOpMqcwvBybMWqQWIiMwYAsliWpExfp0iw?ext=png,Magnum #1786,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Outerspace'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Supreme'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Army Helmet Card'}]","{'files': [{'uri': 'https://www.arweave.net/_Uh8FsIAYBOpMqcwvBybMWqQWIiMwYAsliWpExfp0iw?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Outerspace'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Supreme'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Army Helmet Card'}]",Outerspace,FlowerPower,Face,MagnumSupreme,NoFaceGear,GlowingRed,ArmyHelmetCard
2227,HD9ymPMuTQf58oyyMQYVfJcFBhXnvXnKxcYCHFp7Pmnv,5.5,73W3N6vC2rQMzZXmDvwHTb8FAuz1dcA21h6ugxzpoNdD,magnum_ai,Magnum AI,https://www.arweave.net/ys9TZ8wOeLUmej0ja-B6FTzr7smMjWcQJL__dWhgPF8?ext=png,Magnum #2004,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Camouflage'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Spartacus'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Cyborg'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Beanie'}]","{'files': [{'uri': 'https://www.arweave.net/ys9TZ8wOeLUmej0ja-B6FTzr7smMjWcQJL__dWhgPF8?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Camouflage'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Spartacus'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Cyborg'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Beanie'}]",ArcadeBricks,Camouflage,Face,Spartacus,RebreatherCyborg,NoGlasses,RedBeanie
2228,AL3jCBxyqhpSEkXusJxavKueJXAZzUw8dQwbjQjFDn7U,5.5,HjgS6ziPGJd8BiagNtxsRPfEaPnxVWcofeXgDkpw3nD1,magnum_ai,Magnum AI,https://www.arweave.net/3qDCuLr4oX12vSIVoCf1ZwV9xLgZ0ewLTRIsYxWdwiY?ext=png,Magnum #975,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Grey Jersey'}, {'trait_type': 'Face Gear', 'value': 'Nice Teeth'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/3qDCuLr4oX12vSIVoCf1ZwV9xLgZ0ewLTRIsYxWdwiY?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Grey Jersey'}, {'trait_type': 'Face Gear', 'value': 'Nice Teeth'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",Mechanical,Zombie,Face,GreyJersey,NiceTeeth,NoGlasses,NoHeadgear
2229,4SKtFfjQcwxot4LFvncLPS6eZUNGZ8axjRLoizT6BEPj,5.5,5MQuL3ngFtfP3buVM6vzcX5p4WTvkPYuBbQD8LYhce91,magnum_ai,Magnum AI,https://www.arweave.net/Tgdb1vELX5LlaGvuyTtcJ7fTv0FlB_-PiFBarIZJ3uo?ext=png,Magnum #32,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Mob Boss'}, {'trait_type': 'Face Gear', 'value': 'Nice Teeth'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]","{'files': [{'uri': 'https://www.arweave.net/Tgdb1vELX5LlaGvuyTtcJ7fTv0FlB_-PiFBarIZJ3uo?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Mob Boss'}, {'trait_type': 'Face Gear', 'value': 'Nice Teeth'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]",ArcadeBricks,Zombie,Face,MobBoss,NiceTeeth,GlowingRed,ComCap
2230,67ZMV9oFF3vDpShYxFtKioV4QXm1EuE2vXEGeSRaUGJp,5.5,8Z63scHQQ5VyJ4v52PJ8eDivB1opH2M5YyRarJ1p16u,magnum_ai,Magnum AI,https://www.arweave.net/tR8yeAhvzEtWSkw62ePxndf6pSoSb1FZwRxGNGToQDQ?ext=png,Magnum #1065,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'SNES'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/tR8yeAhvzEtWSkw62ePxndf6pSoSb1FZwRxGNGToQDQ?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'SNES'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",SunsetPink,HalfCyborg,Face,NoCostume,OrangeGoatee,SNES,NoHeadgear
2231,2VYsf7AtPrCAZA7Vu71fULZeEpi6AJgKLxmh9fpfr4Ck,5.5,GJkqV1iy9LvDSnU9aY9n8meoctmpWExwmNaQ5TMnivxN,magnum_ai,Magnum AI,https://www.arweave.net/uSDNK4UTTNNZF5ZEnOfSZwtKBVz3tTWnj1NB9iARoRU?ext=png,Magnum #641,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Desert'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Mike'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Cyborg'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/uSDNK4UTTNNZF5ZEnOfSZwtKBVz3tTWnj1NB9iARoRU?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Retro Desert'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Mike'}, {'trait_type': 'Face Gear', 'value': 'Rebreather Cyborg'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",RetroDesert,HalfCyborg,Face,MagnumMike,RebreatherCyborg,Steampunk,NoHeadgear
2232,G6N4Sf5sUp82WZwPoZCpivwbsjJPTgj9fzMmssvi6eCs,5.5,Fc1VbfKUbfaZ8mafqgSJzXkigxGvsGgJuF27pmh22WSX,magnum_ai,Magnum AI,https://www.arweave.net/IM-gpFh11aOvHFUY7-WhUASqQhGZhxNuPm-GOjIpTPI?ext=png,Magnum #949,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Solana Vision'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/IM-gpFh11aOvHFUY7-WhUASqQhGZhxNuPm-GOjIpTPI?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Solana Vision'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",Mechanical,FlowerPower,Face,RedLumberjack,NoFaceGear,SolanaVision,NoHeadgear
2233,7Vcs34FbUjyzVJK9ZGt8JdaPPi5jcUTnE1nSZjJSzirh,5.5,9Vgok8GhBroKRYvppuDHUr9NfL6AV1VdXSbDWyScy6aX,magnum_ai,Magnum AI,https://www.arweave.net/VUMXAbCl3ETkIE-Lgo2lsuJ8K4SfahXJGy2WFHtitQM?ext=png,Magnum #3653,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Outerspace'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Great Smile'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'Full Mini Man'}]","{'files': [{'uri': 'https://www.arweave.net/VUMXAbCl3ETkIE-Lgo2lsuJ8K4SfahXJGy2WFHtitQM?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Outerspace'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'Great Smile'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'Full Mini Man'}]",Outerspace,Yakuza,Face,NoCostume,GreatSmile,Vipers,FullMiniMan
2234,DMgE8rCtkkYGQ1yGPGxpfoBxsyMiAvtBfP3Paw43dzbi,5.5,yR4VDLaWTkWWANo9fJg4MbESL6CkHvSedDP84HG6a8n,magnum_ai,Magnum AI,https://www.arweave.net/n55xis22R28DFifkcspPn1eA7a5zxc8QU-u_VAQb6P4?ext=png,Magnum #1102,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Kevlar'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'Cyclops Visor'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]","{'files': [{'uri': 'https://www.arweave.net/n55xis22R28DFifkcspPn1eA7a5zxc8QU-u_VAQb6P4?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Kevlar'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'Cyclops Visor'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]",AquaFade,HumanSkin,Face,Kevlar,RedTongue,CyclopsVisor,ComCap
2235,34Xszm3bQxEqZUfVCheNhwooepVdkYC8HKx3YACaA5ES,5.5,AsGeA2dPYjE51wuvA1PJZQjgRfYCgCrfKgtjUJPykojB,magnum_ai,Magnum AI,https://www.arweave.net/CkFqmQT9cCURvVEtFIOd32b36rh-FWpvJgrU66NzS5M?ext=png,Magnum #2272,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Mummy Returns'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Leonidas'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]","{'files': [{'uri': 'https://www.arweave.net/CkFqmQT9cCURvVEtFIOd32b36rh-FWpvJgrU66NzS5M?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Aqua Fade'}, {'trait_type': 'Body', 'value': 'Mummy Returns'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Leonidas'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]",AquaFade,MummyReturns,Face,Leonidas,NoFaceGear,NoGlasses,RedMohawk
