,id,price,owner,collectionName,collectionTitle,title,propertyCategory,creators,properties,tokenDelegateValid,rarity,version,Trait_Background,Trait_Body,Trait_Clothes,Trait_Eyes,Trait_Head,Trait_Mouth
1397,GmRwMYZBTQ7AKnLMtPsCgY4TqWBdgaCVtJuXMdU7fqcD,50.0,BxBqdUm7Dza9eg2QVWhxjgtmJ7ZQR6NKyLfcBrc2c93a,monkelabs_dao,MonkeLabs DAO,LabMonke #4022,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/b7f881031f9123868e29da1d0f6cd2c4.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Zombie,TShirt,RainbowVisor,Syringe,Thoughtful
1398,6FFww1uiHTBF6zbcjav5qbWugcGnqjvspLFynLohqM3Z,69.0,5qbQ8p18ABusJ2tvswrtedJYoqEuWrtnjGD8Cv6aokx4,monkelabs_dao,MonkeLabs DAO,LabMonke #40,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/500348486fd41bf831d59d16a9fa61b6.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Green,Zombie,SuperArmorGreen,TronGlasses,Slime,Line
1399,6KxeYJV5pZYzzntydnhnRivVXKhydcA89GLfxR6ZhpF2,69.0,CNGHwDZNJFaZSXWxD5WkZA9MbTEqrDCzsw1LzNGaMRoh,monkelabs_dao,MonkeLabs DAO,LabMonke #1440,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/8ced74c2a40dbced5f4d0514ba90514d.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Green,Arctic,None,RainbowVisor,ComputerOn,Open
1400,ANU9AKBgfjwudbxZXFjM2BE2Zshxg2ULFfU2nkgReXPy,75.0,2EH3FDGaF9DPfBL6QKQe1wCskUzyLaxVbydRTXDhGv2r,monkelabs_dao,MonkeLabs DAO,LabMonke #108,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/23dc1a48c3b80b065bc11239e715483e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Blue,Suit,Goggles,Math,Line
1401,NA6cdo9Rfwk1mHawxouT6yQGnt8QzgbvUQA2HFSxbac,115.0,3kuobVP5WqDq19xtCS1ToH1CFeiiRdCveJScG5TB1pRd,monkelabs_dao,MonkeLabs DAO,LabMonke #3547,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/3507456d9356b2fcb59a57462dd3fc1e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Zombie,LabCoatOpen,RainbowVisor,Controller,Line
1402,DG5Ws8zjW6bWZ74pcm6aGyEkEruMMsPRfSoVFzBp21Ya,800.0,AJUfZZtAnM3pLyKTh96drccLjZVPPvR1dWpmDjTMVdyP,monkelabs_dao,MonkeLabs DAO,LabMonke #828,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/c8c173302a3aa044759a726a4b9505ce.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Red,Brown,TShirt,None,LightBulb,Thoughtful
1403,J7UUJd9UJvfN7nybo3Jecna6SeAFGavg2oR8FAgGBgUx,1001.1,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #5146,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/a23cad6250460d74a0b4d877628b0103.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Purple,LabCoatOpen,Goggles,Emerald,Dot
1404,DFNPwAynusAHGb2fZAbXKwpWCJpAWUrNyeXvHQr5VSQg,1001.2,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #2172,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/8c230f532eb92e62db041da7e0fb1c51.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Brown,LabCoatOpen,Goggles,Diamond,Open
1405,2NhWZeSztzG6dSdvVdW467z76GoEaZWJTrLJXaegL9e3,1001.3,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #2394,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d36f51871ad376002820caab3e4d4991.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Green,None,Glasses,Potion,Thoughtful
1406,3vdYvHMc9BS4def45AgSEeJ8ji3hCJ2vM933hWaW8VXq,1001.4,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #2406,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/810c5c5c9bda0b502047060dec70013f.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Yellow,Brown,Bowtie,Glasses,Battery,Dot
1407,GFQrDyuegTPXFAttCQYzetjqFqdhar5Q8c4BgUMnaXrH,1001.5,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #3734,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/9d03cc5fc320899e33d5bb59bb9611ca.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Purple,Green,Hazmat,Tracker,None,Line
1408,He4ptTyxacBSzvKfqqzQtK4g5aim2XmpxxMgr6uibpn2,1001.6,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #3859,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/5923f4da9be0acd388b91b324726f4c3.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Green,Orangutan,Emperor,Goggles,None,Thoughtful
1409,AFUfKumwr9KsiPV7pvp5Du2rthx9GgAYJxbCJBzvM25M,1001.7,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #5277,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/e4aeb411be0e0121af487d5554ef516f.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Red,Orangutan,None,Goggles,ComputerOff,Thoughtful
1410,BEURnWQeLJQDE8Zq66KBHR98Vrfwj8YB5sogZ5vUKCXL,1001.8,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #5392,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/883ce2f00d4c06f63596d02d62cec6bc.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Blue,None,Glasses,Math,Smile
1411,E5G1TXkthp6JwDC6cGtb1t6AkpauP1zCaqHttDQLovrB,1001.9,DVHTiMeP1j6BSNHtX19Eb6Qu8ivipR9BLqRyCTvpK435,monkelabs_dao,MonkeLabs DAO,LabMonke #387,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/bcdc07afb84d51cb9f0d495b6fc4f262.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,2,Blue,Blue,LabCoatOpen,RainbowVisor,Einstein,Dot
1412,7WjfzGnPbE5ZJqSJ9wtiyJhHBR2KBMFJfwsHwdc9yZEy,0.175,3FUu4gzx58cGR6aaAPDKTTpZ12KMvdv2yf9ejhPouEEm,monkelabs_dao,MonkeLabs DAO,LabMonke #5864,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/9aa85ce53c4d3bca1bef963df88c4388.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Blue,Blue,LabCoatClosed,None,Pill,Dot
1413,8dxqa1KRYVZk4VVDN6jgv1fxMVbxRAU4taSLuP1ufC2N,0.18,Ctt93WuDZ6qj7Hbg7Bn1peAzRtWWwYBj8zZVQJDYTRWH,monkelabs_dao,MonkeLabs DAO,LabMonke #1907,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/24eb8ee9701ed2c5e3fc1ae263c0b0fd.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Red,Blue,None,Glasses,Beaker,Smile
1414,GM2L7yFvGgdPGNBMBkfGBTksUYC2JEWHHB3SXj9TWk8K,0.19,Hd3Z5ViAYQUyRZGBYfN7mmMYaZBwtpyYHU5Mot9LSgqh,monkelabs_dao,MonkeLabs DAO,LabMonke #2232,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/7bfc6475f9bafa01bfb044845c30a0f3.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Yellow,Blue,LabCoatClosed,None,Topaz,Dot
1415,662Sjfyqr7Aw2A6GEJ4zenJMjhyA4YV5FidbvuGba9VF,0.19,4U3W3yRZRDQcCqE2LrrrziziRAhzRQFTURjKVu6cX65k,monkelabs_dao,MonkeLabs DAO,LabMonke #3422,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/a966197c493316d91e8eee9d9a1b6824.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Red,Green,Bowtie,NightVision,None,Open
1416,JDtkypaAtacaSb2ScACkmgGTaZcK8Zf9VVDvcWX93teF,0.19,6jmRV4o1dcu2d43yJhTdx2d2RyPME2LXSGww63qU1HMx,monkelabs_dao,MonkeLabs DAO,LabMonke #1917,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/7ba5f8d7a9178598a749f13664b4809e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Green,Orangutan,LabCoatOpen,None,Emerald,Open
1417,82foXpg8XEGRCEQq37Zg5sQy7WtiNyDWtsYeAgRPCNXe,0.19,DB9TDsS1f1BqzGAKwxczpMjqFk75SPhyzAMsSsmiBHSn,monkelabs_dao,MonkeLabs DAO,LabMonke #2815,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d81eb3026f83580fa26da43427bd9474.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Green,Brown,TShirt,Goggles,LightBulb,Thoughtful
1418,DHxadmUjW4yqREAKunjrrRhTPNyeT3NiRLyGBTsWBeKa,0.1988,D9hhjYCZQyJyWBcbTSKzVDwYRKuKm7m9kS6nC5AiZAnJ,monkelabs_dao,MonkeLabs DAO,LabMonke #1383,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/387b0beb2a56cc33f017c1d50135bde3.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Green,Brown,TShirt,None,ComputerOn,Thoughtful
1419,DHdBJjPuHhk5u3PG5wjhJQNQGNzFM4RxAmtfVsm6YGdb,0.2,3Meukhzsao6pgpiDeYzWGWBLNauRR9wNRmrWbDEMCeke,monkelabs_dao,MonkeLabs DAO,LabMonke #379,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/064dab1fd54d0e1d213b6db7115bf898.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Blue,Arctic,LabCoatOpen,None,Topaz,Smile
1420,GAgH5LShbJGKDCEPxpZx6BsLzNohpnHU46o5JfgEmASJ,0.2,GhXz6dQiBkWSxKQxMUnB3nXY1auXZ8NqhXVLes9CsRXE,monkelabs_dao,MonkeLabs DAO,LabMonke #3749,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/b873c01a04e165f9755be831e72e9685.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Green,Purple,LabCoatOpen,Glasses,Emerald,Full
1421,46wyYpofEDHpVmrzkR51MJEioL7AcZDbquRbfrzHYQL7,0.2,4wbCoNfFqoWd3eYn4mk4N9Umzsa71tKA3by2meUYicxU,monkelabs_dao,MonkeLabs DAO,LabMonke #4112,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/bcb908c6f5418aae0c36193c8ced4887.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Purple,Orangutan,Emperor,Goggles,None,Line
1422,3qS592Vg2nQwkpH8XfMQkEzzeAQmXjbWgyuEoK9gXmg7,0.2,Az94i4jehmA31Q6McaA2BeUd6fV491K8R823SnbJrvJx,monkelabs_dao,MonkeLabs DAO,LabMonke #5411,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/b464930486e6c3e5917a09d79ebb4710.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Red,Blue,LabCoatOpen,Glasses,None,Full
1423,Rkiip758vfzUYgmhuMpbpQNkpgDeTtGtLmAQzEqcouv,0.2,B3QPyqUcydk7qiWpXsVnaWcnXobNrB7MufGmyNq1W3Kt,monkelabs_dao,MonkeLabs DAO,LabMonke #5290,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/4437a5152401dfde64ff2956ec4f1857.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Yellow,Blue,Bowtie,Goggles,SolarPanels,Open
1424,EN41K261CcCyDKZryMj6W32PH6i7Mn9bUEev8VhvgJ2F,0.2,B3QPyqUcydk7qiWpXsVnaWcnXobNrB7MufGmyNq1W3Kt,monkelabs_dao,MonkeLabs DAO,LabMonke #883,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/75de9be09dc2916b5726b9914acf84fa.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Yellow,Orangutan,Suit,Goggles,Brain,Full
1425,5JM1Tx5412rC4TWPrEW6DZ1eNf2ANVGAEd5K9McvHWq1,0.21,FsyFzaCxDLUJxoDNut3JEcxeAS9XJ3ENohvb7qicvYXM,monkelabs_dao,MonkeLabs DAO,LabMonke #303,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/edb8052b312ffd67b6c0470eef71841e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Yellow,Brown,LabCoatOpen,None,Emerald,Full
1426,9W6b4sj1kK7wVgEgkdtZ9CePSidATsrqXDjPhAyXjfhS,0.22,E9okwGQWbPJcLiaG98thzFfTQvC9sehBn3FHG15qAuMP,monkelabs_dao,MonkeLabs DAO,LabMonke #4710,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d8acda040e7e8fb18b1dae60c8f9c7b9.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Purple,Gorilla,LabCoatClosed,None,Diamond,Dot
1427,E1aaMzGhUeZJuvHb72V9iytUvxen775aga8tfM5Zcrnz,0.22,6HmrgtdSuvzeJk89C8REv7yW8u2h8K2NrFabtrJD5tLd,monkelabs_dao,MonkeLabs DAO,LabMonke #698,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/1868bb2d646e8d7821860ca78bc57422.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,3,Purple,Purple,LabCoatClosed,None,None,Line
